<div>1. Ra4 <br>Wie ist die Lage für Schwarz einzuschätzen?</div><img src=6r1_8_8_3k4_R5P1_6K1_8_8_b_-_-_6_1+oriFalse.svg>	<div>1. .. Ke6<br></div><a href=https://lichess.org/analysis/6r1/8/8/3k4/R5P1/6K1/8/8_b_-_-_6_1?color=black><br>0.0&gt&gt0.0<br></a><img src=6r1_8_4k3_8_R5P1_6K1_8_8_w_-_-_7_2+oriFalse.svg><footer>2023-11-02 21:36:24</footer>	 Endgames Endgames/Rooks 1-deep fen Silman2008/Diagramm/243
<div>1. .. Rg7 <br>Wie ist die Lage für Weiß einzuschätzen? (3..5)</div><img src=8_6r1_8_3k4_6P1_6K1_8_4R3_w_-_-_3_2+oriTrue.svg>	<div>2. Kh4 Rh7+ 3. Kg5 Rg7+ 4. Kh5 Rh7+ 5. Kg6<br></div><a href=https://lichess.org/analysis/8/6r1/8/3k4/6P1/6K1/8/4R3_w_-_-_3_2?color=white><br>0.0&gt&gt5.1(0.4)<br></a><img src=8_7r_6K1_3k4_6P1_8_8_4R3_b_-_-_10_5+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 Endgames Endgames/Rooks 2-deep fen Silman2008/Diagramm/244
<div>1. .. Ra8 <br>Wie ist die Lage für Weiß einzuschätzen?</div><img src=r7_8_8_3k4_6P1_6K1_8_4R3_w_-_-_3_2+oriTrue.svg>	<div>2. g5<br></div><a href=https://lichess.org/analysis/r7/8/8/3k4/6P1/6K1/8/4R3_w_-_-_3_2?color=white><br>0.0&gt&gt5.1(0.4)<br></a><img src=r7_8_8_3k2P1_8_6K1_8_4R3_b_-_-_0_2+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 Endgames Endgames/Rooks 2-deep fen Silman2008/Diagramm/244
<div>1. .. Kd4 <br>Wie ist die Lage für Weiß einzuschätzen? (5..8)</div><img src=6r1_8_8_8_3k2P1_6K1_8_4R3_w_-_-_3_2+oriTrue.svg>	<div>2. Re6 Kd5 3. Rh6 Ke5 4. Kh4 Rg7 5. Kh5 Rg8 6. g5<br></div><a href=https://lichess.org/analysis/6r1/8/8/8/3k2P1/6K1/8/4R3_w_-_-_3_2?color=white><br>0.0&gt&gt6.2<br></a><img src=6r1_8_7R_4k1PK_8_8_8_8_b_-_-_0_6+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 Endgames Endgames/Rooks 2-deep fen Silman2008/Diagramm/244
<div>1. .. Kf5 <br>Wie ist die Lage für Weiß einzuschätzen? (3..5)</div><img src=6r1_8_7R_5kPK_8_8_8_8_w_-_-_1_2+oriTrue.svg>	<div>2. Rf6+ Ke5 2. Kh6 Rh8+ 3. Kg7 Rh1 4. Rf2<br></div><a href=https://lichess.org/analysis/6r1/8/7R/5kPK/8/8/8/8_w_-_-_1_2?color=white><br>6.2&gt&gt5.2<br></a><img src=8_6K1_8_4k1P1_8_8_5R2_7r_b_-_-_8_5+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 Endgames Endgames/Rooks 2-deep fen Silman2008/Diagramm/244
<div>1. .. Rf2 <br>Wie ist die Lage für Weiß einzuschätzen? (5..8)</div><img src=8_p1k2p2_4p3_1p2K3_2p1P2P_6P1_PP3r2_3R4_w_-_-_1_2+oriTrue.svg>	<div>2. h5 Rh2 3. g4 b4 4. Rd4 a5 5. Rxc4+ Kd7 6. Rc5<br></div><a href=https://lichess.org/analysis/8/p1k2p2/4p3/1p2K3/2p1P2P/6P1/PP3r2/3R4_w_-_-_1_2?color=white><br>1.5(0.4)&gt&gt2.8(0.4)<br></a><img src=8_3k1p2_4p3_p1R1K2P_1p2P1P1_8_PP5r_8_b_-_-_2_6+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 Endgames Endgames/Rooks 2-deep fen Silman2008/Diagramm/265
<div>1. .. a6 <br>Wie ist die Lage für Weiß einzuschätzen? (5..8)</div><img src=7r_2k2p1P_p3pK2_1p6_2p1P3_6P1_P7_7R_w_-_-_0_2+oriTrue.svg>	<div>2. Kxf7 b4 3. Kg7 Rd8 4. h8Q Rxh8 5. Kxh8 b3 6. axb3 cxb3 7. g4 a5 8. Rb1 {Weiß gewinnt mit seinem freien g Bauern}<br></div><a href=https://lichess.org/analysis/7r/2k2p1P/p3pK2/1p6/2p1P3/6P1/P7/7R_w_-_-_0_2?color=white><br>7.5&gt&gt10.2(0.4)<br></a><img src=7K_2k5_4p3_p7_4P1P1_1p6_8_1R6_b_-_-_1_8+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 Endgames Endgames/Rooks 2-deep fen Silman2008/Diagramm/265
<div>1. .. a5 <br>Wie ist die Lage für Weiß einzuschätzen? (2..3)</div><img src=7K_2k5_4p3_p7_4P1P1_1p6_8_7R_w_-_-_0_2+oriTrue.svg>	<div>2. Rb1 a4 3. g5 {Weiß gewinnt mit seinem freien g Bauern}<br></div><a href=https://lichess.org/analysis/7K/2k5/4p3/p7/4P1P1/1p6/8/7R_w_-_-_0_2?color=white><br>10.4(0.4)&gt&gt65.5(0.4)<br></a><img src=7K_2k5_4p3_6P1_p3P3_1p6_8_1R6_b_-_-_0_3+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 Endgames Endgames/Rooks 2-deep fen Silman2008/Diagramm/265
<div>1. h6 <br>Wie ist die Lage für Schwarz einzuschätzen? (5..8)</div><img src=8_p2k1p2_4p2P_1p2K3_2p1P3_5rP1_PP6_7R_b_-_-_0_1+oriFalse.svg>	<div>1. .. f6+ 2. Kd4 Kc6 3. e5 f5 4. Rd1 Rxg3 5. b3 cxb3 6. axb3 7. Rh3<br></div><a href=https://lichess.org/analysis/8/p2k1p2/4p2P/1p2K3/2p1P3/5rP1/PP6/7R_b_-_-_0_1?color=black><br>1.4(0.4)&gt&gt-3.4(0.4)<br></a><img src=8_p7_2k1p2P_1p2Pp2_3K4_1P5r_8_3R4_w_-_-_1_7+oriFalse.svg><footer>2023-11-02 21:36:24</footer>	 Endgames Endgames/Rooks 1-deep fen Silman2008/Diagramm/265
<div>1. .. a5 <br>Wie ist die Lage für Weiß einzuschätzen? (5..8)</div><img src=7R_2k2p2_4p3_pp2K3_2p1P3_6P1_8_8_w_-_-_0_2+oriTrue.svg>	<div>2. Kd4 a4 3. Rh7 Kb6 4. Rxf7 Kc6 5. g4 b4 6. Kxc4 b3 7. Kc3<br></div><a href=https://lichess.org/analysis/7R/2k2p2/4p3/pp2K3/2p1P3/6P1/8/8_w_-_-_0_2?color=white><br>3.5(0.4)&gt&gt60.8(0.4)<br></a><img src=8_5R2_2k1p3_8_p3P1P1_1pK5_8_8_b_-_-_1_7+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 Endgames Endgames/Rooks 2-deep fen Silman2008/Diagramm/265
<div>1. Kxa8 <br>Wie ist die Lage für Schwarz einzuschätzen? (5.8)</div><img src=K7_P3k3_8_8_8_8_4r3_3R4_b_-_-_0_1+oriFalse.svg>	<div>1. .. Rb2 2. Rh1 Kd7 3. Rh8 Kc7 4. Rb8 Rc2 5. Rb7+ Kc8<br></div><a href=https://lichess.org/analysis/K7/P3k3/8/8/8/8/4r3/3R4_b_-_-_0_1?color=black><br>0.0&gt&gt0.0<br></a><img src=K1k5_PR6_8_8_8_8_2r5_8_w_-_-_9_6+oriFalse.svg><footer>2023-11-02 21:36:24</footer>	 Endgames Endgames/Rooks 1-deep fen Silman2008/Diagramm/266
<div>1. .. Rd7 <br>Wie ist die Lage für Weiß einzuschätzen? (5..8)</div><img src=8_3r4_2k5_2p5_8_4K3_8_2R5_w_-_-_1_2+oriTrue.svg>	<div>2. Ke4 Rd4 3. Ke3 Kb5 4. Rh1 Kb4 5. Rb1+ Ka3 6. Rc1 Rd5 7. Ke4<br></div><a href=https://lichess.org/analysis/8/3r4/2k5/2p5/8/4K3/8/2R5_w_-_-_1_2?color=white><br>-0.2(0.4)&gt&gt0.0<br></a><img src=8_8_8_2pr4_4K3_k7_8_2R5_b_-_-_12_7+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 Endgames Endgames/Rooks 2-deep fen Silman2008/Diagramm/268
<div>1. Rd1 <br>Wie ist die Lage für Schwarz einzuschätzen?</div><img src=r7_2k5_8_8_4P3_4K3_8_3R4_b_-_-_1_1+oriFalse.svg>	<div>1. .. Rd8 {Remis. Oder auch Kc6, ist aber schwieriger}<br></div><a href=https://lichess.org/analysis/r7/2k5/8/8/4P3/4K3/8/3R4_b_-_-_1_1?color=black><br>0.1(0.4)&gt&gt0.0<br></a><img src=3r4_2k5_8_8_4P3_4K3_8_3R4_w_-_-_2_2+oriFalse.svg><footer>2023-11-02 21:36:24</footer>	 Endgames Endgames/Rooks 1-deep fen Silman2008/Diagramm/271
<div>1. .. Ra5 <br>Wie ist die Lage für Weiß einzuschätzen? (5.8)</div><img src=3R4_4p2p_1Pp1k3_r1P1p1p1_6P1_5P1P_1K6_8_w_-_-_2_2+oriTrue.svg>	<div>2. Rd3 Ra8 3. Kb3 Ra5 4. Kb4 Rb5+ 5. Kc4 Rb1 6. Rb3 {Weiß stellt seinen Turm hinter den Bauern. Das gewinnt}<br></div><a href=https://lichess.org/analysis/3R4/4p2p/1Pp1k3/r1P1p1p1/6P1/5P1P/1K6/8_w_-_-_2_2?color=white><br>3.5(0.4)&gt&gt7.5<br></a><img src=8_4p2p_1Pp1k3_2P1p1p1_2K3P1_1R3P1P_8_1r6_b_-_-_11_6+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 Endgames Endgames/Rooks 2-deep fen Silman2008/Diagramm/273
<div>1. .. Rc1+ <br>Wie ist die Lage für Weiß einzuschätzen? (5..8)</div><img src=8_4p2p_1Pp1k3_2P1p1p1_2K3P1_1R3P1P_8_2r5_w_-_-_12_2+oriTrue.svg>	<div>2. Kd3 Rd1+ 3. Ke3 Rd8 4. b7 Rb8 5. Ke4 Kd7 6. Kf5 {Weiß räumt Schwarz Bauern ab. Und gewinnt}<br></div><a href=https://lichess.org/analysis/8/4p2p/1Pp1k3/2P1p1p1/2K3P1/1R3P1P/8/2r5_w_-_-_12_2?color=white><br>7.5&gt&gt7.0(0.4)<br></a><img src=1r6_1P1kp2p_2p5_2P1pKp1_6P1_1R3P1P_8_8_b_-_-_4_6+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 Endgames Endgames/Rooks 2-deep fen Silman2008/Diagramm/273
